2025-07-18 09:07:56,645 INFO    StreamThr :25533 [internal.py:wandb_internal():86] W&B internal server running at pid: 25533, started at: 2025-07-18 09:07:56.644531
2025-07-18 09:07:56,645 DEBUG   HandlerThread:25533 [handler.py:handle_request():144] handle_request: status
2025-07-18 09:07:56,646 INFO    WriterThread:25533 [datastore.py:open_for_write():85] open: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/run-6igfd591.wandb
2025-07-18 09:07:56,646 DEBUG   SenderThread:25533 [sender.py:send():379] send: header
2025-07-18 09:07:56,646 DEBUG   SenderThread:25533 [sender.py:send():379] send: run
2025-07-18 09:07:57,611 INFO    SenderThread:25533 [dir_watcher.py:__init__():211] watching files in: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files
2025-07-18 09:07:57,611 INFO    SenderThread:25533 [sender.py:_start_run_threads():1121] run started: 6igfd591 with start time 1752809875.773681
2025-07-18 09:07:57,615 DEBUG   SenderThread:25533 [sender.py:send_request():406] send_request: summary_record
2025-07-18 09:07:57,615 INFO    SenderThread:25533 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-07-18 09:07:57,620 DEBUG   HandlerThread:25533 [handler.py:handle_request():144] handle_request: check_version
2025-07-18 09:07:57,620 DEBUG   SenderThread:25533 [sender.py:send_request():406] send_request: check_version
2025-07-18 09:07:57,684 DEBUG   HandlerThread:25533 [handler.py:handle_request():144] handle_request: run_start
2025-07-18 09:07:57,685 DEBUG   HandlerThread:25533 [system_info.py:__init__():31] System info init
2025-07-18 09:07:57,685 DEBUG   HandlerThread:25533 [system_info.py:__init__():46] System info init done
2025-07-18 09:07:57,685 INFO    HandlerThread:25533 [system_monitor.py:start():181] Starting system monitor
2025-07-18 09:07:57,685 INFO    SystemMonitor:25533 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-07-18 09:07:57,686 INFO    HandlerThread:25533 [system_monitor.py:probe():201] Collecting system info
2025-07-18 09:07:57,686 DEBUG   HandlerThread:25533 [system_info.py:probe():195] Probing system
2025-07-18 09:07:57,686 INFO    SystemMonitor:25533 [interfaces.py:start():190] Started cpu monitoring
2025-07-18 09:07:57,686 INFO    SystemMonitor:25533 [interfaces.py:start():190] Started disk monitoring
2025-07-18 09:07:57,689 INFO    SystemMonitor:25533 [interfaces.py:start():190] Started gpuapple monitoring
2025-07-18 09:07:57,690 INFO    SystemMonitor:25533 [interfaces.py:start():190] Started memory monitoring
2025-07-18 09:07:57,691 DEBUG   HandlerThread:25533 [system_info.py:_probe_git():180] Probing git
2025-07-18 09:07:57,694 INFO    SystemMonitor:25533 [interfaces.py:start():190] Started network monitoring
2025-07-18 09:07:57,737 DEBUG   HandlerThread:25533 [system_info.py:_probe_git():188] Probing git done
2025-07-18 09:07:57,737 DEBUG   HandlerThread:25533 [system_info.py:probe():240] Probing system done
2025-07-18 09:07:57,737 DEBUG   HandlerThread:25533 [system_monitor.py:probe():210] {'os': 'macOS-16.0-arm64-arm-64bit', 'python': '3.10.12', 'heartbeatAt': '2025-07-18T03:37:57.686213', 'startedAt': '2025-07-18T03:37:48.862279', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'git@github.com:pypdeveloper/AircraftDetection.git', 'commit': '92861d40f21f5bcf9e01528550068d00b58b5da0'}, 'email': 'pypdeveloper@deolasee.org', 'root': '/Users/ayushdeolasee/Developer/AircraftDetection', 'host': 'Ayushs-MacBook-Pro.local', 'username': 'ayushdeolasee', 'executable': '/opt/homebrew/Caskroom/miniconda/base/envs/AircraftDetection/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'total': 926.3224220275879, 'used': 711.5555839538574}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2025-07-18 09:07:57,737 INFO    HandlerThread:25533 [system_monitor.py:probe():211] Finished collecting system info
2025-07-18 09:07:57,737 INFO    HandlerThread:25533 [system_monitor.py:probe():214] Publishing system info
2025-07-18 09:07:57,737 DEBUG   HandlerThread:25533 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-07-18 09:07:57,737 DEBUG   HandlerThread:25533 [system_info.py:_save_pip():67] Saving pip packages done
2025-07-18 09:07:57,737 DEBUG   HandlerThread:25533 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-07-18 09:07:58,618 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/conda-environment.yaml
2025-07-18 09:07:58,618 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/wandb-summary.json
2025-07-18 09:07:58,618 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/requirements.txt
2025-07-18 09:07:59,398 DEBUG   HandlerThread:25533 [system_info.py:_save_conda():86] Saving conda packages done
2025-07-18 09:07:59,398 INFO    HandlerThread:25533 [system_monitor.py:probe():216] Finished publishing system info
2025-07-18 09:07:59,399 DEBUG   SenderThread:25533 [sender.py:send():379] send: files
2025-07-18 09:07:59,399 INFO    SenderThread:25533 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2025-07-18 09:07:59,409 DEBUG   HandlerThread:25533 [handler.py:handle_request():144] handle_request: stop_status
2025-07-18 09:07:59,409 DEBUG   SenderThread:25533 [sender.py:send_request():406] send_request: stop_status
2025-07-18 09:07:59,621 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/conda-environment.yaml
2025-07-18 09:07:59,621 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/wandb-metadata.json
2025-07-18 09:07:59,767 DEBUG   SenderThread:25533 [sender.py:send():379] send: telemetry
2025-07-18 09:08:00,466 INFO    wandb-upload_0:25533 [upload_job.py:push():131] Uploaded file /var/folders/tf/g3md_wds3j183knw90n18sdm0000gn/T/tmp9m0zssy1wandb/ogagj1o7-wandb-metadata.json
2025-07-18 09:08:00,623 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/output.log
2025-07-18 09:08:01,773 DEBUG   HandlerThread:25533 [handler.py:handle_request():144] handle_request: status_report
2025-07-18 09:08:02,629 INFO    Thread-25 :25533 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayushdeolasee/Developer/AircraftDetection/experimentation/wandb/run-20250718_090748-6igfd591/files/output.log
2025-07-18 09:08:06,796 DEBUG   HandlerThread:25533 [handler.py:handle_request():144] handle_request: status_report
